id	sentiment
99950	neutral
31475	neutral
86094	negative
20386	positive
12506	negative
75491	negative
22971	positive
47981	positive
37761	negative
60058	negative
40172	negative
91779	negative
13588	positive
66933	negative
45312	negative
46102	positive
57973	negative
74219	negative
82931	neutral
63248	negative
90738	positive
40415	negative
89726	neutral
67079	neutral
82966	neutral
29760	neutral
88661	negative
35025	positive
14890	negative
40836	negative
32730	neutral
71500	negative
97799	positive
33106	negative
53102	neutral
44219	negative
25183	negative
33761	negative
64278	negative
44296	negative
59000	neutral
27420	negative
93654	negative
70295	neutral
21541	negative
12325	negative
38056	negative
81048	negative
84093	negative
99573	negative
64029	positive
59651	negative
27412	positive
32461	negative
69903	negative
33627	negative
32744	negative
57453	neutral
72629	negative
52778	negative
49545	negative
47565	negative
65291	negative
39906	neutral
65722	neutral
75376	negative
10465	positive
28371	negative
66128	positive
28503	negative
98765	negative
14917	negative
94891	negative
53389	neutral
33117	positive
64869	positive
70412	negative
37232	neutral
47499	negative
68669	neutral
83141	neutral
47275	negative
16312	positive
44418	negative
68016	neutral
78033	neutral
97232	negative
39720	positive
57036	negative
58067	negative
52810	positive
47476	negative
70836	neutral
32533	negative
76420	positive
34899	negative
70033	neutral
45077	neutral
77254	positive
72677	negative
93433	positive
42450	positive
88488	positive
52878	negative
53804	negative
74931	positive
92966	positive
83612	neutral
70514	negative
56815	negative
65974	negative
58352	negative
75967	negative
84594	negative
60710	neutral
72465	negative
66715	neutral
57908	neutral
22875	neutral
20512	negative
39025	negative
32638	negative
97259	negative
41807	positive
53608	negative
77799	negative
12332	positive
36791	negative
72919	negative
63522	positive
71112	negative
65780	negative
30743	negative
70686	positive
65840	negative
22258	positive
97772	negative
47484	neutral
53569	positive
66091	positive
57533	neutral
66785	negative
52875	negative
97052	negative
56301	negative
10979	negative
88448	negative
67656	negative
65913	negative
56093	positive
50752	negative
67265	negative
85926	neutral
65440	negative
92636	negative
89120	negative
94184	negative
21570	neutral
80496	positive
41827	negative
56628	neutral
69807	neutral
74948	negative
11658	neutral
23935	positive
78499	positive
81338	negative
21885	neutral
23199	negative
38231	negative
80877	negative
52337	negative
85632	negative
65296	negative
44584	negative
35252	positive
59992	negative
19805	positive
63577	neutral
38989	neutral
52812	negative
43479	neutral
98619	neutral
10317	positive
16443	neutral
64505	negative
67176	negative
72001	neutral
32181	neutral
12260	negative
95678	negative
11211	neutral
97276	negative
70193	negative
80324	negative
19289	negative
83339	negative
39623	negative
89778	neutral
86892	positive
43465	negative
95473	negative
84536	neutral
20387	neutral
32542	negative
97010	negative
76616	neutral
61240	negative
88696	positive
42266	negative
93653	negative
75591	negative
64917	negative
50431	negative
75717	positive
13552	positive
82989	negative
41314	neutral
60287	positive
31996	negative
86689	neutral
19300	negative
87598	negative
67685	neutral
79245	negative
93404	negative
36869	neutral
14098	negative
70111	negative
85036	negative
15930	neutral
86256	negative
93610	neutral
95376	positive
49588	negative
86387	positive
29104	positive
47866	negative
56360	negative
39434	neutral
45353	negative
18765	negative
39441	negative
59102	negative
50519	neutral
78443	negative
47507	positive
29793	negative
90594	negative
41069	positive
19237	negative
93224	negative
60998	neutral
90300	negative
78129	negative
99087	negative
54104	neutral
98111	positive
90551	negative
79448	neutral
63747	negative
96880	negative
45422	negative
95660	neutral
84745	positive
45619	positive
28142	neutral
21063	negative
83747	negative
13625	neutral
62103	negative
81105	negative
87582	positive
26809	neutral
25472	negative
77786	negative
91177	positive
86940	negative
72619	positive
50160	negative
50748	positive
95238	neutral
91607	negative
18448	negative
95837	positive
29683	neutral
50919	positive
72198	negative
16602	negative
68304	neutral
84668	negative
15611	negative
20191	negative
31564	negative
30188	negative
83182	negative
64135	negative
71079	negative
61175	negative
84287	neutral
66988	negative
38375	negative
29152	negative
97573	negative
11326	negative
50050	negative
59163	positive
73885	neutral
18718	neutral
88938	negative
50005	neutral
37753	positive
17769	negative
57752	neutral
24885	negative
32399	negative
25109	neutral
21867	negative
54087	negative
64948	negative
27494	negative
40458	positive
58194	negative
96649	neutral
61432	negative
60256	negative
41180	negative
81126	negative
65476	neutral
13261	negative
82479	positive
60570	positive
17410	negative
54127	negative
17202	neutral
68883	neutral
81507	negative
73171	positive
59189	positive
74762	neutral
76679	negative
84968	neutral
23139	negative
13618	negative
49149	negative
86615	negative
31755	neutral
84452	neutral
80887	negative
13841	negative
84300	positive
54613	neutral
42560	negative
52863	negative
29199	negative
24118	positive
54694	positive
31491	negative
57000	negative
29633	negative
49163	neutral
26167	negative
93307	neutral
90089	positive
50170	neutral
91273	positive
14659	positive
72641	negative
77337	neutral
48081	negative
77346	negative
29651	negative
86098	neutral
57660	negative
53883	neutral
12533	negative
62474	negative
86728	negative
45811	negative
27116	neutral
83321	positive
71552	negative
98119	negative
77225	negative
73477	negative
94908	negative
20632	neutral
75372	negative
75960	negative
64827	negative
58738	positive
90879	negative
24732	negative
11776	neutral
96156	neutral
89489	negative
95265	negative
84985	neutral
87805	negative
11239	negative
59143	negative
69837	negative
68928	negative
17537	positive
49349	neutral
75175	negative
67331	negative
43821	neutral
67920	neutral
78079	negative
36187	neutral
65881	neutral
26585	neutral
51800	negative
70200	positive
15266	negative
69272	neutral
88399	negative
64881	positive
72711	positive
57171	neutral
87013	negative
80342	negative
40325	negative
10117	negative
50489	positive
75433	negative
95521	neutral
12352	neutral
18252	negative
39638	negative
81646	negative
84478	negative
36571	negative
46499	positive
77220	negative
83810	negative
89088	negative
70537	neutral
81856	negative
90649	negative
73724	neutral
79536	negative
88729	negative
36554	negative
78216	negative
11282	negative
49437	negative
95154	neutral
88219	negative
66045	neutral
38394	positive
13962	negative
61419	negative
43957	negative
65103	negative
88932	negative
25458	negative
42241	negative
67379	neutral
15133	neutral
97204	negative
20764	negative
27553	negative
42470	negative
47442	negative
98368	positive
92547	negative
22822	negative
18732	positive
26740	negative
25237	neutral
86595	negative
22718	negative
18829	negative
30204	negative
89497	negative
32432	neutral
91907	negative
65858	neutral
12026	neutral
33148	negative
83084	negative
93344	negative
70168	positive
68261	negative
19974	neutral
58501	positive
55953	negative
54578	positive
37828	negative
18048	neutral
59783	negative
95562	neutral
15009	neutral
18331	positive
83848	negative
45166	neutral
30311	negative
66198	neutral
36228	neutral
14396	negative
36118	neutral
20092	negative
80908	negative
72734	neutral
36431	neutral
38022	neutral
82274	neutral
35655	positive
58141	negative
37113	negative
39540	negative
63443	neutral
84604	negative
23098	neutral
68907	negative
71937	negative
20686	negative
32160	neutral
55834	neutral
40588	negative
32258	negative
97178	positive
53270	negative
50153	negative
61063	negative
88474	neutral
25791	negative
51303	negative
65592	negative
97818	positive
47528	positive
62564	negative
34596	neutral
55753	negative
47973	negative
32203	positive
75584	positive
72695	negative
61576	negative
12897	negative
47006	neutral
14240	neutral
70566	negative
52515	negative
64540	neutral
32036	negative
35021	neutral
12117	neutral
99207	neutral
52829	negative
46408	neutral
48079	negative
43650	neutral
84326	neutral
40587	negative
82553	negative
31019	negative
18594	neutral
33411	neutral
40223	negative
11040	neutral
94226	neutral
34003	negative
48156	neutral
93663	negative
57866	negative
64126	neutral
39940	negative
58854	negative
90075	negative
65031	positive
64350	neutral
47236	negative
51317	negative
32302	negative
14005	negative
95988	negative
83558	neutral
41780	neutral
25373	negative
39055	neutral
51687	negative
76415	negative
14336	negative
51593	neutral
65637	negative
12263	neutral
65203	neutral
40010	negative
86683	positive
69570	positive
26174	negative
71426	negative
89666	positive
53124	negative
90731	negative
21803	negative
28924	negative
12590	positive
47852	negative
53367	negative
44514	negative
31837	neutral
51659	negative
78871	negative
64150	positive
81514	neutral
73264	neutral
83581	neutral
79592	neutral
76731	positive
38552	neutral
27481	negative
30529	negative
84767	negative
30154	neutral
30162	negative
24903	positive
22855	neutral
18075	neutral
44842	neutral
51438	negative
15482	positive
86891	positive
10555	negative
80109	negative
74836	positive
52570	negative
80039	negative
18107	negative
27680	negative
51033	negative
57067	negative
61774	positive
40105	negative
86236	negative
20648	negative
63371	neutral
35753	negative
28517	negative
74527	neutral
51798	positive
82330	negative
67315	negative
28997	negative
74032	neutral
68316	negative
98504	negative
11127	negative
80533	neutral
93756	negative
11823	neutral
98974	negative
22662	negative
12667	negative
40140	negative
45266	negative
52979	negative
90199	negative
62188	negative
96311	negative
47376	negative
82116	neutral
32956	neutral
60658	negative
10629	neutral
92597	negative
72853	negative
93972	negative
77833	neutral
88984	positive
40262	negative
54077	negative
99192	negative
32577	positive
18692	neutral
79553	neutral
68647	negative
86788	negative
27746	negative
22982	negative
52119	neutral
29414	positive
87056	negative
97024	neutral
73544	neutral
35629	negative
74596	neutral
63524	negative
86753	negative
80099	negative
14069	negative
63245	negative
14994	neutral
65109	negative
73570	negative
80661	negative
93726	negative
94160	neutral
78751	negative
95435	neutral
81793	negative
60498	negative
50910	positive
78524	negative
92416	negative
55814	negative
76596	negative
25776	positive
95505	neutral
42345	negative
64000	neutral
92695	positive
45233	negative
60107	negative
71737	negative
19344	negative
52724	negative
44736	negative
17605	negative
90869	positive
76823	negative
77247	negative
65475	negative
18159	negative
24520	negative
67031	positive
64952	negative
48947	positive
36271	neutral
51588	neutral
58211	negative
73991	neutral
17490	positive
96199	negative
92962	negative
53691	negative
89745	negative
38171	neutral
84236	negative
50529	negative
61468	negative
18688	negative
49569	negative
61183	negative
73980	negative
85655	negative
58418	negative
26644	negative
48932	negative
71352	negative
48482	positive
24209	positive
89233	neutral
42741	negative
43493	positive
67726	neutral
63880	negative
71197	negative
51553	positive
77048	negative
19393	neutral
92852	negative
64562	negative
89171	neutral
27077	neutral
30254	negative
81605	negative
83023	negative
85812	negative
16574	negative
15191	neutral
99060	negative
76378	negative
60631	negative
42081	negative
12535	neutral
41114	negative
75340	negative
75196	negative
55164	neutral
50550	negative
73285	negative
27034	negative
70445	negative
18455	negative
82094	neutral
10299	positive
48443	neutral
25430	negative
84989	negative
32339	neutral
75039	negative
55997	negative
59433	positive
67503	neutral
31721	neutral
59336	negative
37881	negative
35439	negative
42038	negative
52432	negative
15934	negative
64085	negative
70044	negative
31538	negative
55961	positive
64544	negative
